song_1,song_2,similarity
11,173,0.999862625138309
11,179,0.9999772894539146
11,181,0.9999787002300982
11,200,0.9999650324934117
11,212,0.9999276931748001
11,222,0.999857639082628
11,231,0.9998844821759808
11,240,0.9999459667245149
11,241,0.9999468364081537
11,259,0.9998800576459208
11,262,0.9999559680501879
11,272,0.9999150965709229
11,273,0.9999272265964909
11,276,0.9998790790979385
11,319,0.9998369587421165
11,333,0.9998173534893882
11,336,0.9998728976375223
11,339,0.9998189903065846
11,356,0.9999287495751397
11,365,0.9998908868596248
11,373,0.9998464669982189
11,384,0.9998873626616943
11,391,0.9997877140432462
11,393,0.9999528050141149
11,394,0.9999302014442409
11,402,0.9998729094878235
11,406,0.9998524783353487
11,407,0.9999701213428518
11,409,0.9997790966184301
11,415,0.9999316687198826
11,418,0.9999511728276415
11,420,0.9998437577518939
11,427,0.9999205601975952
11,432,0.999805192411408
11,433,0.9998234772326895
11,434,0.9998058910435115
11,435,0.9998233841205363
11,436,0.9997827786367214
11,437,0.9999421693545387
11,440,0.999861958678193
11,443,0.9999783085779924
11,457,0.9998739726148421
11,458,0.9999177902641442
11,463,0.9999806627009088
11,473,0.9998905423790835
11,477,0.999825710938093
11,504,0.9999492253551278
11,512,0.9999163126688536
11,534,0.9997771561333884
11,548,0.9997647988397198
11,558,0.9997968457032512
11,559,0.9998998933236168
11,564,0.9999359953449386
11,581,0.999907453571671
11,594,0.999939902792702
11,598,0.9999317906539934
11,601,0.9997915816495094
11,602,0.9998836585958681
11,629,0.999942963943216
11,631,0.9999002893832576
11,651,0.999857639082628
11,654,0.999924943733208
11,672,0.9998407956192482
11,674,0.9998431058660863
11,682,0.9997899363127031
11,700,0.9998402047009428
11,703,0.9999451140143321
11,715,0.9999124909368274
11,733,0.9998918083943819
11,737,0.9998918083943819
11,738,0.9999063448828835
11,748,0.9999148533903409
11,750,0.9999538983702014
11,751,0.9999717750802795
11,753,0.9998243509315866
11,769,0.9997983112089996
11,773,0.9998554157350352
11,806,0.9999524707820853
11,828,0.9998316672738979
11,855,0.9998606487728104
11,861,0.9999967635398642
11,864,0.9998844246363854
11,875,0.9999680044415044
11,879,0.9999195938804087
11,886,0.9998591402693944
11,893,0.9999068754391494
11,896,0.9998030726529009
11,898,0.999925131778565
11,899,0.9998980710815452
11,900,0.9997711251223075
11,920,0.9999234375818931
11,923,0.9998087229026421
11,927,0.9999276955043318
11,931,0.9998817232721888
11,935,0.999870138916595
11,937,0.9998918083943819
11,952,0.9999479349495398
11,954,0.9997699112442693
11,962,0.9998260957948866
11,966,0.9999323372457983
11,971,0.9997697891905556
11,973,0.9999839040540145
11,976,0.9999151946490983
11,987,0.999777419781101
11,992,0.9998977687359865
11,997,0.9997908987699397
11,999,0.9997599260719551
11,1019,0.9999666135657361
11,1031,0.9997712019328376
11,1037,0.9998141286130385
11,1039,0.9998216219975443
11,1040,0.9999371434323928
11,1042,0.9999398123847746
11,1078,0.9999784740611927
11,1112,0.9998670287890017
11,1117,0.9998703448108429
11,1119,0.99983651888676
11,1120,0.999900115319401
11,1151,0.9998803863328978
11,1154,0.9998512339860364
11,1158,0.9997607012525852
11,1162,0.9998081153002519
11,1168,0.9998897791306445
11,1189,0.9998310964633274
12,23,0.9998768035414951
12,25,0.9999792149367674
12,28,0.9999736000387877
12,30,0.9999495234366791
12,50,0.9999296140637356
12,51,0.9998664297834268
12,53,0.999922556503581
12,73,0.9997703329702837
12,76,0.9998412363943645
12,79,0.9998992026378493
12,81,0.9999927761927387
12,83,0.9999027129828655
12,84,0.9998928946537968
12,86,0.9998164036722679
12,90,0.9999450538704712
12,91,0.9997809306220475
12,105,0.9998367290976525
12,111,0.9998085902046375
12,114,0.9999089095409844
12,121,0.9999832613235339
12,129,0.9997567684610348
12,140,0.9998168427258799
12,143,0.9998557218132261
12,151,0.9998842988098304
12,165,0.9997583041497777
12,168,0.9999041454796646
12,173,0.9999770659089466
12,179,0.9998656763000358
12,181,0.9998726525279266
12,182,0.999880012018727
12,200,0.99997321474628
12,212,0.9999771358867189
12,215,0.9997638299638241
12,222,0.9998950781230629
12,231,0.9999378232070097
12,240,0.9999623095511008
12,241,0.9998346027807067
12,259,0.999810649165081
12,262,0.9998831843430943
12,272,0.9998993843818857
12,273,0.9998031543905467
12,276,0.9997700450991694
12,319,0.999946043241123
12,332,0.9999138001131956
12,333,0.9997576940487818
12,336,0.9999780438656518
12,339,0.9998300038221111
12,356,0.9998469167854794
12,358,0.9997638627671771
12,365,0.999988197191232
12,373,0.9998612946161993
12,384,0.9998120117563317
12,386,0.9998732504824059
12,393,0.9998768035414951
12,394,0.9999792149367674
12,402,0.9999414082823096
12,406,0.9999883914724315
12,407,0.9998560602071849
12,410,0.9998246719672083
12,415,0.999840125139708
12,417,0.999816365894584
12,418,0.999863097980024
